playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey,playerRole
1629003,"Shake Milton",0.7,104,0.48,90,0.22,155,-0.27,440,0.01,296,-0.27,483,-0.53,529,-0.11,389,-0.42,523,1.21,49,0.61,59,0.6,91,0.08,223,-0.06,357,0.13,154,-0.36,405,-0.14,379,-0.22,390,"2021-22",1610612755,"PHI","1629003_2021-22","No Role Available"
203493,"Reggie Bullock",1.23,39,0.47,96,0.77,67,1.06,24,0.66,30,0.4,82,-0.3,474,0.01,296,-0.3,484,-0.26,398,-0.34,480,0.08,243,0.54,53,0.1,186,0.44,47,2.29,17,1.21,31,1.08,52,"2021-22",1610612742,"DAL","203493_2021-22","No Role Available"
1629028,"Deandre Ayton",0.5,135,0.05,262,0.44,113,0.83,40,0.12,176,0.7,30,-0.29,470,0.35,101,-0.64,578,-1.34,578,-0.08,361,-1.26,586,0.26,128,-0.13,424,0.39,57,1.19,83,0.21,173,0.99,60,"2021-22",1610612756,"PHX","1629028_2021-22","No Role Available"
1630179,"Tyrell Terry",0.03,262,-0.02,324,0.05,230,-0.04,311,-0.05,351,0.01,268,0.01,300,-0.03,318,0.03,267,-0.02,292,-0.07,353,0.05,268,0.01,289,0.01,283,0.01,294,-0.07,312,-0.09,346,0.02,250,"2021-22",1610612763,"MEM","1630179_2021-22","No Role Available"
1630180,"Saddiq Bey",-1.34,576,-0.72,555,-0.62,528,-1.13,590,-0.26,483,-0.88,598,-0.59,544,-0.67,580,0.08,216,-0.7,494,-0.27,445,-0.43,466,0.09,215,-0.34,533,0.43,50,-1.87,579,-0.8,548,-1.08,560,"2021-22",1610612765,"DET","1630180_2021-22","No Role Available"
1626220,"Royce ONeale",1.21,41,0.13,221,1.08,41,0.55,89,0.3,105,0.25,122,0.35,130,0.18,170,0.17,167,-0.59,473,-0.13,390,-0.47,482,-0.09,378,-0.26,501,0.17,129,0.58,138,0.11,213,0.47,135,"2021-22",1610612762,"UTA","1626220_2021-22","No Role Available"
1626224,"Cedi Osman",-1.07,557,-0.75,559,-0.31,458,-0.41,499,-0.29,493,-0.12,399,-0.5,525,-0.5,552,0.01,310,-1.93,601,-1,591,-0.93,564,0.02,270,-0.15,447,0.16,134,-1.31,553,-0.82,549,-0.49,469,"2021-22",1610612739,"CLE","1626224_2021-22","No Role Available"
1629076,"Tyler Cook",-0.8,536,-0.54,521,-0.25,436,-0.39,492,-0.16,445,-0.22,462,-0.19,430,-0.28,489,0.09,212,-0.53,458,-0.27,450,-0.25,422,0.06,230,0.05,226,0.01,278,-0.74,488,-0.29,443,-0.44,457,"2021-22",1610612741,"CHI","1629076_2021-22","No Role Available"
1626246,"Boban Marjanovic",0.45,141,0.52,81,-0.07,340,0.31,144,0.22,133,0.09,195,0.2,168,0.21,155,0.01,307,0.64,116,0.45,93,0.19,199,-0.19,440,0.06,220,-0.25,511,0.64,131,0.62,102,0.02,248,"2021-22",1610612742,"DAL","1626246_2021-22","No Role Available"
1629607,"Jared Harper",-0.13,363,-0.18,420,0.05,232,0.01,269,-0.13,423,0.14,169,0.01,294,0.09,209,-0.09,368,0.12,233,-0.12,386,0.24,180,0.05,239,0.01,284,0.05,226,0.09,228,-0.23,421,0.32,170,"2021-22",1610612740,"NOP","1629607_2021-22","No Role Available"
1627734,"Domantas Sabonis",0.93,66,0.77,44,0.16,172,0.76,50,0.45,65,0.32,102,0.46,90,0.67,37,-0.2,443,1.92,18,1.46,4,0.45,115,-0.72,585,-0.12,423,-0.6,597,1.06,95,1.16,35,-0.1,328,"2021-22",1610612754,"IND","1627734_2021-22","No Role Available"
1629638,"Nickeil Alexander-Walker",-0.18,383,0.18,193,-0.36,473,-0.51,518,-0.24,478,-0.27,485,-0.23,446,0.19,166,-0.42,524,0.01,273,-0.23,430,0.24,179,-0.03,321,0.01,278,-0.03,329,-1.31,552,-0.58,501,-0.73,527,"2021-22",1610612740,"NOP","1629638_2021-22","No Role Available"
1629639,"Tyler Herro",0.02,266,-0.28,460,0.31,135,0.85,36,0.29,109,0.56,49,-0.12,385,-0.64,571,0.53,55,-1.07,543,-1.26,603,0.19,197,0.01,301,0.23,120,-0.24,506,1.3,73,0.06,234,1.24,42,"2021-22",1610612748,"MIA","1629639_2021-22","No Role Available"
1629640,"Keldon Johnson",0.15,208,0.2,183,-0.05,320,0.19,171,0.03,251,0.16,158,-0.09,374,0.43,73,-0.52,554,-0.11,344,0.1,219,-0.21,414,0.04,251,-0.43,562,0.47,38,0.39,169,-0.05,316,0.44,144,"2021-22",1610612759,"SAS","1629640_2021-22","No Role Available"
1629641,"Romeo Langford",0.9,70,0.79,41,0.11,199,-0.3,453,0.57,38,-0.86,597,0.38,121,0.32,112,0.06,239,0.18,214,-0.22,427,0.4,123,0.22,148,0.17,143,0.06,216,-0.09,321,1.06,45,-1.15,565,"2021-22",1610612738,"BOS","1629641_2021-22","No Role Available"
1629649,"Ignas Brazdeikis",-0.76,529,-0.38,492,-0.38,480,-0.83,570,-0.35,516,-0.48,548,-0.31,476,-0.12,394,-0.19,434,-0.22,385,-0.22,424,0.01,297,-0.03,327,-0.29,514,0.26,88,-1.52,564,-0.94,559,-0.58,495,"2021-22",1610612753,"ORL","1629649_2021-22","No Role Available"
1627736,"Malik Beasley",0.11,222,-0.03,329,0.14,186,-0.18,395,-0.2,464,0.02,250,-0.76,565,-0.57,561,-0.19,433,-0.21,381,0.4,106,-0.6,509,0.29,116,0.28,98,0.01,281,0.01,265,-0.21,410,0.22,189,"2021-22",1610612750,"MIN","1627736_2021-22","No Role Available"
1627737,"Marquese Chriss",-1.16,564,-0.22,437,-0.94,570,0.24,162,0.14,170,0.09,194,-0.66,551,-0.45,544,-0.2,441,-0.06,314,0.34,119,-0.39,452,-0.53,558,-0.25,492,-0.29,531,-0.6,462,-0.24,424,-0.36,427,"2021-22",1610612742,"DAL","1627737_2021-22","No Role Available"
1627741,"Buddy Hield",0.04,254,-0.97,582,1.01,46,0.19,175,-0.36,521,0.55,52,-0.44,506,-0.29,494,-0.15,410,0.02,270,-0.76,575,0.77,62,-0.14,416,-0.26,503,0.12,168,0.16,213,-1.07,568,1.23,45,"2021-22",1610612758,"SAC","1627741_2021-22","No Role Available"
1627742,"Brandon Ingram",0.35,160,0.09,235,0.26,147,1,29,0.4,76,0.61,41,-0.03,333,-0.14,405,0.11,203,0.69,110,0.28,138,0.41,121,-0.33,496,-0.1,400,-0.23,495,1.66,46,0.83,72,0.82,82,"2021-22",1610612740,"NOP","1627742_2021-22","No Role Available"
1629652,"Luguentz Dort",-0.69,517,0.27,156,-0.96,574,-0.81,569,0.24,128,-1.05,602,0.45,96,0.36,99,0.08,215,-0.9,529,-0.35,483,-0.55,500,0.52,55,0.27,103,0.25,92,-1.17,532,0.58,106,-1.75,596,"2021-22",1610612760,"OKC","1629652_2021-22","No Role Available"
1629203,"Jemerrio Jones",0.03,265,0.01,292,0.02,254,-0.11,353,-0.05,359,-0.06,344,0.12,212,0.08,219,0.04,265,-0.1,335,-0.13,388,0.03,276,-0.02,305,-0.02,313,0.01,293,-0.26,374,-0.16,391,-0.1,326,"2021-22",1610612747,"LAL","1629203_2021-22","No Role Available"
1627749,"Dejounte Murray",0.8,81,-0.18,419,0.98,47,-0.02,299,-0.08,381,0.05,224,0.01,290,0.48,64,-0.48,538,-0.1,340,-0.37,491,0.27,167,0.81,16,0.11,179,0.7,9,0.54,144,-0.06,320,0.6,115,"2021-22",1610612759,"SAS","1627749_2021-22","No Role Available"
1627760,"Cat Barber",0.01,288,0.03,274,-0.03,308,0.07,221,0.01,305,0.08,205,0.06,245,0.02,269,0.04,255,0.2,206,0.1,222,0.1,229,0.01,277,0.05,223,-0.05,349,0.12,220,0.04,251,0.09,224,"2021-22",1610612737,"ATL","1627760_2021-22","No Role Available"
1627767,"Cheick Diallo",-0.11,356,0.02,284,-0.13,380,-0.26,431,-0.12,415,-0.14,410,0.13,199,0.01,287,0.13,189,0.02,266,0.16,195,-0.13,380,0.04,252,0.08,197,-0.04,342,-0.38,410,-0.08,342,-0.3,414,"2021-22",1610612765,"DET","1627767_2021-22","No Role Available"
1629653,"Devon Dotson",-0.06,324,0.01,291,-0.07,338,-0.12,364,-0.15,434,0.02,244,0.04,258,-0.08,371,0.13,190,0.09,245,0.08,232,0.01,284,-0.11,386,-0.07,368,-0.04,341,-0.18,355,-0.25,431,0.07,230,"2021-22",1610612741,"CHI","1629653_2021-22","No Role Available"
1627774,"Jake Layman",0.05,250,0.12,226,-0.07,336,-0.21,411,-0.11,406,-0.11,385,0.11,216,0.07,227,0.04,254,0.25,191,-0.02,319,0.27,172,-0.13,403,0.01,269,-0.15,445,-0.28,379,-0.11,358,-0.17,371,"2021-22",1610612750,"MIN","1627774_2021-22","No Role Available"
1627777,"Georges Niang",-0.56,489,-0.27,459,-0.29,449,0.18,179,-0.05,349,0.23,129,0.71,41,-0.15,415,0.86,14,-0.5,451,0.04,269,-0.53,497,-0.79,589,-0.55,581,-0.24,509,0.05,246,-0.61,503,0.66,103,"2021-22",1610612755,"PHI","1627777_2021-22","No Role Available"
1627780,"Gary Payton II",1.62,21,0.99,22,0.63,88,0.82,42,0.42,69,0.39,84,-0.05,350,-0.04,331,0.01,305,0.66,111,0.22,166,0.44,116,0.95,8,0.89,3,0.06,210,2.05,26,1.25,29,0.8,88,"2021-22",1610612744,"GSW","1627780_2021-22","No Role Available"
1627782,"Wayne Selden",-0.14,368,-0.09,382,-0.05,319,-0.16,387,-0.06,368,-0.1,381,0.06,248,0.07,226,0.01,312,-0.15,360,0.03,272,-0.19,402,-0.05,340,-0.08,379,0.03,254,-0.31,389,-0.14,380,-0.17,370,"2021-22",1610612752,"NYK","1627782_2021-22","No Role Available"
1627783,"Pascal Siakam",1.33,35,0.29,148,1.04,42,0.6,74,0.2,141,0.4,83,0.18,177,-0.2,449,0.38,89,1.27,42,0.96,20,0.31,155,0.47,70,0.01,272,0.46,43,2.06,25,0.67,93,1.38,32,"2021-22",1610612761,"TOR","1627783_2021-22","No Role Available"
1630322,"Lindy Waters III",0.08,235,0.24,167,-0.16,399,0.03,247,-0.24,475,0.27,116,0.49,81,0.23,144,0.27,121,0.17,217,0.28,142,-0.11,365,-0.22,458,0.01,280,-0.22,491,-0.04,290,-0.3,445,0.25,181,"2021-22",1610612760,"OKC","1630322_2021-22","No Role Available"
1629657,"Kyle Guy",-0.59,498,0.03,271,-0.62,527,-0.16,388,0.01,304,-0.15,419,-0.55,533,-0.26,477,-0.29,482,-0.07,319,0.06,249,-0.13,379,-0.39,513,-0.13,430,-0.26,520,-0.66,477,-0.12,363,-0.55,484,"2021-22",1610612748,"MIA","1629657_2021-22","No Role Available"
1628993,"Alize Johnson",-0.26,403,-0.34,486,0.08,211,-0.32,466,-0.16,441,-0.16,432,0.01,301,-0.03,316,0.03,271,0.85,85,0.01,297,0.84,56,-0.19,439,-0.13,427,-0.06,367,-0.48,441,-0.38,459,-0.09,321,"2021-22",1610612741,"CHI","1628993_2021-22","No Role Available"
1628392,"Isaiah Hartenstein",1.02,56,0.52,85,0.51,102,1.38,14,0.55,42,0.83,22,0.21,165,0.23,147,-0.02,317,-0.57,467,-0.64,554,0.07,257,-0.19,443,-0.02,315,-0.18,465,1.88,33,0.62,101,1.25,41,"2021-22",1610612746,"LAC","1628392_2021-22","No Role Available"
1627788,"Furkan Korkmaz",-0.57,490,-0.23,442,-0.34,467,0.16,191,0.33,98,-0.16,430,-0.88,575,-0.04,329,-0.84,594,-1.95,602,-1.36,605,-0.59,505,0.29,118,0.31,89,-0.02,318,-0.49,445,0.18,183,-0.67,513,"2021-22",1610612755,"PHI","1627788_2021-22","No Role Available"
1630527,"Brandon Boston Jr.",-0.7,518,0.12,222,-0.82,558,-0.47,506,0.12,177,-0.59,568,-0.16,410,0.25,140,-0.41,521,-1.42,585,-0.72,569,-0.69,528,0.39,84,0.35,73,0.04,243,-0.83,503,0.35,139,-1.17,569,"2021-22",1610612746,"LAC","1630527_2021-22","No Role Available"
1629661,"Cameron Johnson",0.77,91,0.77,43,0.01,273,0.43,113,0.34,96,0.1,189,0.08,235,-0.05,342,0.12,192,1.05,61,0.45,94,0.61,89,-0.2,450,0.1,182,-0.3,541,0.87,110,0.84,70,0.02,245,"2021-22",1610612756,"PHX","1629661_2021-22","No Role Available"
1629670,"Jordan Nwora",-0.9,542,-0.65,547,-0.25,434,-0.35,474,-0.44,544,0.1,190,-0.44,508,-0.14,406,-0.31,486,0.01,278,-0.69,564,0.7,77,-0.04,331,-0.19,469,0.15,140,-0.71,485,-0.95,560,0.24,183,"2021-22",1610612749,"MIL","1629670_2021-22","No Role Available"
1629671,"Miye Oni",-0.25,399,-0.14,406,-0.11,371,-0.11,355,-0.07,377,-0.04,321,-0.28,464,-0.17,433,-0.1,377,0.01,279,0.11,215,-0.11,362,-0.18,433,-0.12,421,-0.06,361,-0.41,421,-0.24,428,-0.17,365,"2021-22",1610612762,"UTA","1629671_2021-22","No Role Available"
1627814,"Damion Lee",-0.37,440,-0.29,463,-0.08,345,0.18,178,0.04,245,0.15,163,-0.41,499,-0.35,512,-0.06,347,0.3,177,1.17,10,-0.87,552,-0.52,555,-0.33,528,-0.2,477,-0.24,367,-0.08,341,-0.16,362,"2021-22",1610612744,"GSW","1627814_2021-22","No Role Available"
1627822,"Petr Cornelie",0.01,278,0.01,311,0.02,253,-0.13,375,-0.08,387,-0.05,340,0.01,287,0.04,248,-0.03,325,0.09,247,0.04,271,0.05,266,0.19,163,0.13,164,0.06,209,-0.03,283,0.01,292,-0.02,280,"2021-22",1610612743,"DEN","1627822_2021-22","No Role Available"
1627823,"Juancho Hernangomez",0.1,229,-0.14,402,0.24,150,0.05,235,-0.14,426,0.19,146,0.5,78,0.31,114,0.19,154,-0.03,298,-0.38,492,0.35,140,-0.57,566,-0.42,558,-0.15,447,-0.36,402,-0.68,522,0.32,167,"2021-22",1610612738,"BOS","1627823_2021-22","No Role Available"
1627826,"Ivica Zubac",-0.39,449,0.28,149,-0.68,539,-0.43,502,-0.49,557,0.06,214,0.39,118,0.73,23,-0.35,502,0.34,166,0.38,110,-0.04,326,-0.58,570,-0.38,546,-0.2,479,-0.96,515,-0.73,533,-0.23,395,"2021-22",1610612746,"LAC","1627826_2021-22","No Role Available"
1628396,"Tony Bradley",0.79,84,0.6,68,0.19,165,1.03,28,0.67,27,0.36,93,0.18,181,0.44,71,-0.27,471,0.18,212,-0.61,546,0.8,59,-0.18,434,-0.09,389,-0.09,393,1.51,57,0.91,62,0.59,116,"2021-22",1610612741,"CHI","1628396_2021-22","No Role Available"
1628401,"Derrick White",0.76,94,0.58,72,0.18,169,1.23,16,1.06,3,0.17,157,0.41,110,0.02,261,0.38,88,-1.19,561,-0.7,566,-0.48,486,0.51,58,0.37,66,0.14,152,1.99,27,1.77,7,0.22,190,"2021-22",1610612759,"SAS","1628401_2021-22","No Role Available"
1629719,"Devontae Cacok",0.01,281,0.01,300,0.01,261,-0.09,345,0.01,283,-0.09,376,-0.2,434,-0.27,481,0.07,226,0.2,205,0.31,126,-0.11,360,0.25,134,0.09,194,0.16,135,-0.05,301,0.05,242,-0.1,329,"2021-22",1610612759,"SAS","1629719_2021-22","No Role Available"
1629730,"Rayjon Tucker",-0.09,342,-0.03,334,-0.06,333,-0.05,324,-0.22,471,0.17,154,0.56,63,0.26,132,0.29,115,-0.18,368,0.05,263,-0.23,416,-0.09,377,0.01,274,-0.09,398,-0.05,292,-0.26,432,0.21,195,"2021-22",1610612743,"DEN","1629730_2021-22","No Role Available"
1627863,"Danuel House Jr.",-0.57,492,-0.19,423,-0.38,481,0.12,203,0.32,99,-0.2,448,0.55,65,0.21,156,0.34,101,-0.45,444,-0.09,366,-0.36,444,0.17,178,0.11,175,0.06,213,0.59,135,0.66,95,-0.07,312,"2021-22",1610612745,"HOU","1627863_2021-22","No Role Available"
1627884,"Derrick Jones Jr.",0.77,92,0.12,223,0.64,84,0.39,124,0.17,155,0.23,131,-0.1,378,-0.7,584,0.6,42,1.5,33,0.48,86,1.02,38,-0.05,335,-0.12,420,0.08,192,0.86,111,-0.03,305,0.89,76,"2021-22",1610612741,"CHI","1627884_2021-22","No Role Available"
1630553,"Keon Johnson",-2.13,599,-1.39,600,-0.73,548,-1.3,595,-0.61,574,-0.69,584,-1.08,595,-1.05,600,-0.04,330,-1.46,588,-1.05,598,-0.42,459,0.17,170,0.01,271,0.16,131,-2.7,598,-1.64,602,-1.06,558,"2021-22",1610612746,"LAC","1630553_2021-22","No Role Available"
1629752,"Juwan Morgan",-0.15,372,-0.11,388,-0.04,312,-0.13,365,-0.1,403,-0.02,301,0.2,167,0.1,204,0.11,202,-0.05,312,-0.11,375,0.06,262,-0.15,419,-0.12,416,-0.03,332,-0.3,385,-0.24,426,-0.06,306,"2021-22",1610612761,"TOR","1629752_2021-22","No Role Available"
1628971,"Bruce Brown",0.56,127,-0.31,477,0.87,58,0.01,265,-0.31,503,0.32,100,-0.3,472,-0.17,429,-0.12,394,0.01,285,-0.85,581,0.84,54,-0.3,489,-0.09,386,-0.21,486,-0.24,372,-0.79,546,0.55,126,"2021-22",1610612751,"BKN","1628971_2021-22","No Role Available"
1629760,"Matt Mooney",0.01,273,0.02,280,0.01,282,-0.04,314.5,-0.03,332,0.01,292,0.01,305,0.02,266,-0.02,318,-0.03,301,0.01,303,-0.03,321,0.03,258,0.04,235,0.01,313,-0.05,300,0.01,290,-0.04,300,"2021-22",1610612752,"NYK","1629760_2021-22","No Role Available"
1628021,"David Nwaba",-0.03,309,-0.09,379,0.05,226,-0.56,529,-0.52,559,-0.04,323,0.16,188,0.01,282,0.16,175,0.34,165,-0.66,559,1,41,-0.1,381,0.12,168,-0.21,489,-0.61,466,-0.66,516,0.05,235,"2021-22",1610612745,"HOU","1628021_2021-22","No Role Available"
1629783,"Shaq Buchanan",0.11,219,0.01,286,0.1,203,-0.1,350,-0.08,380,-0.02,303,0.07,241,0.03,252,0.03,272,0.07,253,-0.05,340,0.12,220,0.02,266,0.06,221,-0.04,335,-0.1,326,-0.06,321,-0.04,298,"2021-22",1610612763,"MEM","1629783_2021-22","No Role Available"
1628382,"Justin Jackson",0.03,259,0.19,192,-0.15,392,-0.12,362,0.03,256,-0.15,417,0.08,233,-0.1,384,0.18,155,0.24,195,0.08,236,0.16,208,0.05,243,0.03,249,0.02,269,-0.19,357,0.03,261,-0.22,386,"2021-22",1610612738,"BOS","1628382_2021-22","No Role Available"
1628384,"OG Anunoby",0.26,183,0.41,108,-0.16,393,0.22,169,-0.33,509,0.54,54,-0.36,488,0.4,85,-0.76,589,0.06,256,-0.19,415,0.25,176,0.73,25,0.88,4,-0.15,446,0.92,104,0.38,134,0.53,131,"2021-22",1610612761,"TOR","1628384_2021-22","No Role Available"
1630555,"Joel Ayayi",0.01,277,0.06,259,-0.04,316,-0.02,295,0.04,238,-0.07,352,0.06,243,0.02,268,0.05,253,-0.1,339,-0.09,363,-0.02,303,0.06,229,0.02,257,0.04,238,0.01,269,0.06,232,-0.06,308,"2021-22",1610612764,"WAS","1630555_2021-22","No Role Available"
1630558,"Davion Mitchell",-0.29,414,0.56,75,-0.86,560,-0.54,527,0.17,154,-0.71,587,-0.03,332,0.11,192,-0.15,409,-1.09,546,-0.75,574,-0.34,439,0.14,191,0.39,63,-0.26,519,-1.2,539,0.3,155,-1.5,588,"2021-22",1610612758,"SAC","1630558_2021-22","No Role Available"
1629048,"Goga Bitadze",-0.81,537,-1.07,588,0.26,145,-0.06,328,-0.44,543,0.38,88,0.43,102,-0.22,458,0.65,34,0.65,113,-0.25,438,0.9,49,-0.23,466,-0.12,419,-0.11,408,0.23,197,-0.79,544,1.02,56,"2021-22",1610612754,"IND","1629048_2021-22","No Role Available"
1630559,"Austin Reaves",0.94,64,0.37,119,0.57,95,0.35,135,0.11,184,0.24,124,0.59,58,0.39,87,0.2,151,-0.89,522,-0.09,362,-0.8,541,0.56,47,0.25,111,0.3,76,1.32,71,0.84,71,0.49,133,"2021-22",1610612747,"LAL","1630559_2021-22","No Role Available"
1630560,"Cam Thomas",-1.03,553,-1.08,590,0.05,231,-1.31,596,-0.47,550,-0.84,596,0.57,61,0.04,247,0.53,54,0.4,152,-0.21,423,0.61,86,-0.48,550,-0.28,510,-0.2,478,-2.15,587,-0.95,561,-1.2,572,"2021-22",1610612751,"BKN","1630560_2021-22","No Role Available"
1627832,"Fred VanVleet",0.78,87,0.64,59,0.14,184,0.59,83,0.37,85,0.21,138,-0.31,478,0.21,157,-0.52,555,-0.58,468,-0.57,538,0.01,298,0.82,14,0.67,18,0.15,139,1.38,66,0.77,79,0.61,112,"2021-22",1610612761,"TOR","1627832_2021-22","No Role Available"
1629788,"Tyler Hall",0.01,272,0.02,279,0.01,281,-0.04,314.5,-0.03,333,0.01,291,0.01,306,0.02,267,-0.02,319,-0.03,300,0.01,303,-0.03,320,0.03,257,0.04,234,0.01,312,-0.05,299,0.01,289,-0.04,299,"2021-22",1610612752,"NYK","1629788_2021-22","No Role Available"
1629958,"Ahmad Caver",0.02,270,0.01,302,0.02,250,0.01,266,0.01,287,0.01,262,0.02,280,0.01,289,0.02,275,0.01,281.5,0.01,303,0.01,288.5,0.01,276,0.01,281,0.01,283,0.03,256,0.01,280,0.03,242,"2021-22",1610612754,"IND","1629958_2021-22","No Role Available"
1630165,"Killian Hayes",-0.77,532,0.24,172,-1.01,581,-1.28,593,-0.57,569,-0.7,585,-0.92,580,-0.35,513,-0.57,566,-1.12,552,-0.56,535,-0.56,502,0.19,162,0.52,37,-0.33,550,-2.3,591,-0.5,485,-1.8,599,"2021-22",1610612765,"DET","1630165_2021-22","No Role Available"
1628366,"Lonzo Ball",0.4,149,1.38,3,-0.98,575,0.17,188,0.25,124,-0.08,361,0.23,159,1.08,3,-0.85,597,-0.63,481,-0.21,421,-0.42,457,0.43,76,0.59,26,-0.17,461,0.72,124,1.17,33,-0.45,459,"2021-22",1610612741,"CHI","1628366_2021-22","No Role Available"
1628367,"Josh Jackson",-1.17,565,-0.4,494,-0.77,553,-0.97,580,-0.72,590,-0.25,475,0.79,32,0.11,195,0.67,30,-1.14,555,-0.56,532,-0.58,504,-0.08,364,0.41,60,-0.48,581,-1.2,540,-0.57,498,-0.64,506,"2021-22",1610612765,"DET","1628367_2021-22","No Role Available"
